,Probe,Af_out
398479,cg22554448,2
66195,cg03266059,2
382414,cg21473407,2
450343,cg25765936,2
113012,cg05717959,2
30091,cg01445689,2
393682,cg22222799,2
62012,cg03045133,2
368851,cg20578893,2
291203,cg15786180,2
156095,cg08039587,2
403278,cg22861185,2
271451,cg14581294,2
177226,cg09228599,2
71115,cg03520085,2
144416,cg07396092,2
315366,cg17213402,2
16099,cg00762069,2
49017,cg02397428,2
464169,cg26603047,2
22330,cg01059295,2
441418,cg25196716,2
33363,cg01613122,2
120222,cg06108461,2
224752,cg12012581,2
186188,cg09741404,2
131450,cg06743454,2
432068,cg24629545,2
463262,cg26547894,2
399481,cg22627029,2
244228,cg13245593,2
424295,cg24135491,2
202349,cg10662395,2
171859,cg08904373,2
78820,cg03916490,2
70017,cg03462714,2
192829,cg10122187,2
1476,cg00062119,2
158759,cg08179037,2
76654,cg03796735,2
122721,cg06255955,2
204531,cg10797737,2
365957,cg20385918,2
220723,cg11784298,2
194748,cg10222549,2
292564,cg15867164,2
89298,cg04453501,2
47457,cg02324806,2
432110,cg24631579,2
269859,cg14510207,2
67726,cg03344109,2
411454,cg23343106,2
173818,cg09023608,2
340381,cg18762746,2
394524,cg22279027,2
10314,cg00487351,2
205403,cg10846853,2
106510,cg05356755,2
474968,cg27226214,2
215470,cg11459852,2
384420,cg21591486,2
317923,cg17369694,2
13122,cg00615835,2
105092,cg05283631,2
60706,cg02979711,2
336380,cg18506678,2
63207,cg03108703,2
203905,cg10764750,2
39383,cg01923075,2
445767,cg25471916,2
285791,cg15457005,2
356001,cg19755007,2
453543,cg25985488,2
360144,cg19996396,2
427478,cg24345856,2
21835,cg01035869,2
297605,cg16176654,2
175228,cg09112218,2
117994,cg05984191,2
209592,cg11105774,2
211490,cg11218432,2
96467,cg04837091,2
321059,cg17558772,2
168283,cg08709029,2
316547,cg17288694,2
461447,cg26445189,2
304694,cg16574073,2
55801,cg02739500,2
52450,cg02576637,2
189134,cg09908042,2
1485,cg00062736,2
35590,cg01736784,2
92304,cg04609163,2
34209,cg01658960,2
120706,cg06139006,2
50328,cg02471760,2
446150,cg25497175,2
24387,cg01157718,2
282319,cg15224307,2
245613,cg13330559,2
417550,cg23718775,2
262843,cg14167033,2
292196,cg15844144,2
465232,cg26666804,2
30022,cg01442889,2
444080,cg25367758,2
392350,cg22130585,2
449729,cg25730351,2
17871,cg00849025,2
108108,cg05442111,2
419388,cg23851359,2
447128,cg25563480,2
401270,cg22735889,2
402545,cg22816596,2
358660,cg19907915,2
450678,cg25790212,2
8709,cg00411948,2
457409,cg26217827,2
104968,cg05276972,2
89283,cg04452906,2
164991,cg08524483,2
138912,cg07110182,2
375270,cg20997661,2
372374,cg20798066,2
127215,cg06522412,2
158158,cg08146977,2
288569,cg15627180,2
195713,cg10280308,2
102595,cg05153416,2
271218,cg14570389,2
380797,cg21350237,2
48942,cg02394421,2
18101,cg00859877,2
22327,cg01059116,2
257748,cg13922745,2
218975,cg11680857,2
418771,cg23812489,2
297579,cg16175700,2
149087,cg07647405,2
148928,cg07638368,2
249669,cg13529640,2
300453,cg16338816,2
329495,cg18102710,2
349382,cg19360212,2
207092,cg10954330,2
417226,cg23698271,2
200099,cg10532290,2
132427,cg06789999,2
363175,cg20199792,2
154386,cg07941628,2
27352,cg01308601,2
77814,cg03861427,2
280781,cg15123809,2
296865,cg16130857,2
106170,cg05340744,2
112685,cg05699018,2
164566,cg08498262,2
340111,cg18748973,2
163996,cg08468371,2
305271,cg16600927,2
10085,cg00475140,2
321053,cg17558296,2
48357,cg02367133,2
329625,cg18108716,2
28940,cg01393340,2
72116,cg03565013,2
448847,cg25669230,2
202778,cg10690467,2
1014,cg00040646,2
45905,cg02249938,2
228214,cg12211040,2
18890,cg00900524,2
378891,cg21216562,2
421537,cg23979458,2
94801,cg04747957,2
472987,cg27107292,2
36454,cg01780981,2
203970,cg10767920,2
344862,cg19045970,2
115119,cg05839762,2
277913,cg14957731,2
252261,cg13653328,2
22822,cg01081438,2
63721,cg03136151,2
147189,cg07549149,2
241645,cg13078798,2
135893,cg06955954,2
250032,cg13548081,2
379033,cg21223191,2
465087,cg26658509,2
174439,cg09062138,2
148563,cg07617768,2
478250,cg27420156,2
431208,cg24576051,2
153225,cg07879942,2
301382,cg16392727,2
386246,cg21718380,2
296003,cg16076460,2
240709,cg13017854,2
38352,cg01871025,2
387391,cg21796170,2
159385,cg08212685,2
404477,cg22933800,2
363626,cg20232471,2
239384,cg12929486,2
411833,cg23365293,2
64178,cg03159252,2
249199,cg13506281,2
109297,cg05508793,2
271861,cg14601097,2
450879,cg25803961,2
141784,cg07249488,2
443169,cg25314152,2
51364,cg02521854,2
355062,cg19706817,2
21101,cg01002242,2
221438,cg11818589,2
450400,cg25770225,2
235333,cg12657416,2
268875,cg14461732,2
264206,cg14225719,2
326713,cg17935703,2
288671,cg15633388,2
474562,cg27200257,2
48395,cg02368706,2
451149,cg25821436,2
327713,cg18000391,2
211265,cg11205696,2
16341,cg00773700,2
289825,cg15700429,2
320734,cg17534070,2
252144,cg13647892,2
214546,cg11400068,2
94559,cg04736951,2
123514,cg06306564,2
1900,cg00082729,2
363681,cg20237074,2
261515,cg14099398,2
37893,cg01847062,2
465077,cg26657725,2
356279,cg19768727,2
23424,cg01109252,2
261858,cg14118059,2
91582,cg04571903,2
16388,cg00775915,2
431428,cg24588468,2
364688,cg20300784,2
265942,cg14310975,2
290385,cg15730644,2
390521,cg22010140,2
60861,cg02987658,2
213639,cg11344572,2
231407,cg12426776,2
295628,cg16050974,2
356962,cg19809157,2
395505,cg22352169,2
279945,cg15075357,2
245082,cg13299440,2
435439,cg24826564,2
361202,cg20065117,2
49058,cg02399275,2
149596,cg07678010,2
201944,cg10635722,2
211384,cg11212178,2
261178,cg14084171,2
314807,cg17179557,2
306213,cg16654419,2
119517,cg06070563,2
78357,cg03891843,2
248811,cg13488137,2
174800,cg09084244,2
394884,cg22307058,2
178087,cg09271603,2
142071,cg07266032,2
153967,cg07918799,2
244511,cg13263830,2
286475,cg15498348,2
377747,cg21159390,2
140711,cg07193998,2
188115,cg09852918,2
475930,cg27288829,2
223390,cg11930564,2
215449,cg11458014,2
32311,cg01561758,2
8175,cg00387220,2
444557,cg25395812,2
15799,cg00747351,2
368059,cg20526548,2
328016,cg18016620,2
254255,cg13749124,2
114219,cg05787106,2
173312,cg08992761,2
150604,cg07731336,2
34908,cg01702501,2
226967,cg12136439,2
114221,cg05787129,2
193901,cg10178261,2
235656,cg12679965,2
214535,cg11399582,2
153282,cg07882838,2
115588,cg05866062,2
451890,cg25879395,2
353336,cg19599862,2
94156,cg04715525,2
332711,cg18284022,2
346849,cg19191272,2
349254,cg19353052,2
127974,cg06559364,2
130553,cg06697407,2
99309,cg04979964,2
442207,cg25247689,2
150914,cg07748193,2
27249,cg01304065,2
67241,cg03321043,2
93289,cg04665732,2
351785,cg19508790,2
250674,cg13576342,2
27384,cg01310258,2
162077,cg08356614,2
340756,cg18784875,2
338453,cg18639524,2
341977,cg18857647,2
468535,cg26853071,2
290362,cg15729439,2
436311,cg24873924,2
167454,cg08662017,2
244677,cg13275129,2
467279,cg26788672,2
265116,cg14270494,2
425832,cg24233293,2
276678,cg14877834,2
51904,cg02549645,2
6124,cg00291159,2
147489,cg07564171,2
310261,cg16896539,2
472472,cg27076160,2
457030,cg26191747,2
92787,cg04637727,2
333574,cg18339359,2
379234,cg21234265,2
259812,cg14019746,2
260600,cg14056849,2
219798,cg11727569,2
382510,cg21478269,2
250315,cg13560576,2
264848,cg14257543,2
253778,cg13724111,2
442805,cg25290307,2
303321,cg16503188,2
278471,cg14989959,2
355096,cg19708576,2
305084,cg16590910,2
205676,cg10863737,2
161953,cg08350488,2
114934,cg05828030,2
115385,cg05854712,2
187982,cg09845806,2
22249,cg01055691,2
404358,cg22926869,2
242815,cg13158880,2
330805,cg18172516,2
362952,cg20180825,2
196133,cg10307802,2
443985,cg25363046,2
91456,cg04566392,2
279127,cg15027266,2
421365,cg23970458,2
410143,cg23261375,2
459811,cg26348696,2
67131,cg03315469,2
296500,cg16107724,2
78912,cg03921839,2
432814,cg24675344,2
140418,cg07179016,2
141632,cg07240846,2
19325,cg00919702,2
185371,cg09689404,2
312201,cg17023203,2
188410,cg09867002,2
136093,cg06965169,2
137933,cg07061032,2
132912,cg06813297,2
205344,cg10841831,2
114657,cg05812143,2
258617,cg13966005,2
256249,cg13850401,2
90790,cg04530978,2
207254,cg10963440,2
119780,cg06085657,2
120985,cg06155830,2
109719,cg05531016,2
385744,cg21675871,2
468296,cg26840043,2
373291,cg20865778,2
165497,cg08550441,2
442830,cg25291698,2
365742,cg20372591,2
6804,cg00322927,2
482973,ch.11.2683828R,2
166023,cg08580942,2
300877,cg16362934,2
40739,cg01985660,2
349379,cg19360023,2
171150,cg08870646,2
267022,cg14368220,2
204453,cg10792915,2
426133,cg24255756,2
207724,cg10989317,2
379089,cg21226546,2
450085,cg25750228,2
331128,cg18189641,2
232677,cg12500300,2
148780,cg07629625,2
122337,cg06231995,2
254085,cg13740078,2
248605,cg13478757,2
373217,cg20859841,2
201074,cg10588622,2
419914,cg23887839,2
355789,cg19743622,2
18799,cg00894449,2
100982,cg05063274,2
170117,cg08818417,2
228832,cg12250872,2
84247,cg04194432,2
345447,cg19090522,2
337926,cg18603473,2
98284,cg04923739,2
176404,cg09175792,2
195057,cg10240950,2
389824,cg21951301,2
169260,cg08765490,2
124668,cg06374807,2
284234,cg15360451,2
242348,cg13127920,2
317748,cg17356557,2
108230,cg05450979,2
285055,cg15411736,2
192383,cg10099275,2
387067,cg21775176,2
310107,cg16886051,2
30588,cg01470704,2
191467,cg10050185,2
43313,cg02109086,2
391946,cg22106556,2
188145,cg09854620,2
8797,cg00416409,2
349678,cg19377607,2
262092,cg14129329,2
266745,cg14351127,2
425156,cg24184606,2
261538,cg14100496,2
247072,cg13409077,2
62462,cg03066009,2
180872,cg09430642,2
248658,cg13482134,2
160103,cg08250118,2
181599,cg09470059,2
316422,cg17283022,2
216752,cg11547486,2
423116,cg24068006,2
49299,cg02413246,2
116416,cg05906144,2
5554,cg00259046,2
430133,cg24508561,2
395319,cg22337626,2
179742,cg09365529,2
77671,cg03854098,2
457267,cg26207657,2
322447,cg17659533,2
206964,cg10947831,2
175850,cg09146088,2
140481,cg07181328,2
311026,cg16944218,2
379416,cg21243064,2
55640,cg02731988,2
249515,cg13522370,2
311824,cg17001333,2
171842,cg08903584,2
472148,cg27057480,2
387860,cg21829634,2
424542,cg24148474,2
433932,cg24730756,2
226759,cg12122741,2
426681,cg24300845,2
428631,cg24417798,2
388562,cg21872204,2
184236,cg09622715,2
201120,cg10590622,2
135600,cg06941483,2
249296,cg13511777,2
241440,cg13066461,2
341519,cg18828306,2
237255,cg12791538,2
270433,cg14533595,2
118455,cg06008345,2
418448,cg23786747,2
280357,cg15099161,2
188994,cg09900152,2
226364,cg12100411,2
192210,cg10091792,2
345287,cg19080354,2
45041,cg02203760,2
55615,cg02730303,2
233559,cg12556569,2
335987,cg18483902,2
419014,cg23828763,2
231201,cg12415237,2
137849,cg07056794,2
256046,cg13839917,2
140426,cg07179220,2
261851,cg14117320,2
318449,cg17400947,2
254206,cg13746891,2
294153,cg15968895,2
388659,cg21877903,2
436683,cg24893035,2
240268,cg12988522,2
23570,cg01116568,2
338270,cg18629009,2
425162,cg24184792,2
111843,cg05651960,2
340151,cg18751682,2
382055,cg21449170,2
183281,cg09565472,2
282123,cg15209419,2
433368,cg24701157,2
153373,cg07889003,2
121831,cg06204447,2
382273,cg21463262,2
299854,cg16307793,2
452273,cg25909532,2
154901,cg07969781,2
165860,cg08573355,2
31655,cg01528832,2
137551,cg07041218,2
147979,cg07588018,2
374329,cg20943251,2
272836,cg14651435,2
273980,cg14717122,2
58944,cg02898977,2
285202,cg15421137,2
132108,cg06773563,2
437520,cg24945965,2
27837,cg01335729,2
333570,cg18338984,2
276052,cg14842777,2
110069,cg05554192,2
199603,cg10507965,2
231188,cg12414339,2
280091,cg15083522,2
471785,cg27038144,2
260678,cg14060113,2
59085,cg02905178,2
438577,cg25013753,2
472298,cg27065869,2
58059,cg02856402,2
57480,cg02828564,2
239964,cg12967864,2
401292,cg22736886,2
335887,cg18477969,2
204149,cg10777596,2
474316,cg27183311,2
307960,cg16744961,2
446802,cg25542438,2
113139,cg05724777,2
224387,cg11986643,2
147130,cg07546011,2
162791,cg08400475,2
232946,cg12516187,2
13953,cg00659667,2
422268,cg24018948,2
210494,cg11159650,2
352142,cg19529074,2
32937,cg01591343,2
466100,cg26710738,2
282019,cg15202908,2
193973,cg10182287,2
68502,cg03384979,2
365686,cg20367421,2
436272,cg24872173,2
370532,cg20686277,2
185098,cg09672255,2
280899,cg15129815,2
169578,cg08786370,2
208228,cg11019791,2
299912,cg16310958,2
475381,cg27254040,2
417014,cg23687434,2
193695,cg10167891,2
114840,cg05823218,2
193954,cg10181180,2
157892,cg08133912,2
30472,cg01464707,2
262323,cg14142007,2
18803,cg00894697,2
83026,cg04132418,2
68090,cg03361432,2
320501,cg17519949,2
380101,cg21292981,2
151329,cg07774765,2
18714,cg00890124,2
27581,cg01321100,2
94395,cg04727458,2
154844,cg07967091,2
302713,cg16464924,2
470696,cg26972832,2
294794,cg16002799,2
468630,cg26858414,2
66907,cg03305181,2
338354,cg18634314,2
12069,cg00567916,2
124661,cg06374430,2
285907,cg15463404,2
306938,cg16692781,2
233722,cg12567418,2
417230,cg23698476,2
323047,cg17707870,2
278807,cg15007983,2
163255,cg08429705,2
147210,cg07549681,2
48323,cg02365767,2
164567,cg08498272,2
179360,cg09342697,2
43130,cg02100397,2
469962,cg26931334,2
126725,cg06494135,2
437113,cg24923430,2
384000,cg21566433,2
259328,cg13998728,2
415087,cg23576258,2
453315,cg25971649,2
55592,cg02728651,2
324804,cg17820060,2
339365,cg18702104,2
6002,cg00284516,2
449793,cg25734269,2
270801,cg14551616,2
53427,cg02623234,2
146231,cg07497218,2
224201,cg11973981,2
194063,cg10187601,2
73015,cg03608342,2
255773,cg13824456,2
477532,cg27376810,2
405104,cg22970496,2
446027,cg25489035,2
310581,cg16913250,2
52717,cg02587673,2
318834,cg17425069,2
318912,cg17429772,2
37440,cg01823585,2
479360,cg27490043,2
264243,cg14228103,2
396864,cg22451140,2
285931,cg15464485,2
260351,cg14042923,2
466569,cg26741214,2
386185,cg21712732,2
48120,cg02355809,2
153205,cg07878625,2
218028,cg11627968,2
259665,cg14013659,2
452664,cg25934673,2
206225,cg10900271,2
30445,cg01462799,2
387886,cg21830932,2
116371,cg05904016,2
249547,cg13523718,2
2352,cg00099985,2
82971,cg04130408,2
416037,cg23636568,2
310909,cg16934178,2
383754,cg21550446,2
364864,cg20311868,2
208077,cg11010380,2
171640,cg08893298,2
43085,cg02097674,2
257230,cg13901245,2
284720,cg15391794,2
48944,cg02394572,2
83111,cg04136259,2
318735,cg17419186,2
433667,cg24717695,2
248015,cg13452812,2
250165,cg13554180,2
143850,cg07365741,2
319857,cg17484699,2
411895,cg23369305,2
293993,cg15958422,2
71682,cg03545077,2
149527,cg07673935,2
90297,cg04506342,2
303444,cg16509777,2
36059,cg01762315,2
267272,cg14379965,2
80186,cg03987818,2
260813,cg14067524,2
401725,cg22770637,2
92561,cg04622795,2
19451,cg00925244,2
279688,cg15060438,2
80671,cg04011368,2
161771,cg08338478,2
117729,cg05971102,2
470397,cg26955234,2
124838,cg06383022,2
121647,cg06193597,2
81684,cg04066495,2
350247,cg19412467,2
367452,cg20483857,2
187711,cg09829645,2
166550,cg08613504,2
452051,cg25890168,2
445483,cg25454843,2
73676,cg03643559,2
397272,cg22481162,2
316000,cg17256073,2
47004,cg02302858,2
100161,cg05023192,2
2242,cg00095677,2
448378,cg25636742,2
195424,cg10261639,2
298025,cg16202259,2
277308,cg14918300,2
458659,cg26286101,2
367507,cg20488157,2
317937,cg17370616,2
411632,cg23352245,2
376829,cg21105019,2
238438,cg12866656,2
86124,cg04286719,2
47639,cg02333237,2
159352,cg08210706,2
342601,cg18892668,2
415750,cg23622129,2
177616,cg09247979,2
249730,cg13532421,2
390845,cg22029879,2
108435,cg05463326,2
419702,cg23875350,2
304757,cg16576930,2
65204,cg03214080,2
470975,cg26987453,2
296578,cg16112880,2
336036,cg18486231,2
203135,cg10712578,2
237535,cg12806001,2
218469,cg11651932,2
153382,cg07889790,2
215727,cg11476907,2
361793,cg20104116,2
361825,cg20106866,2
308020,cg16748433,2
32750,cg01581037,2
411714,cg23357764,2
323248,cg17720979,2
140129,cg07164820,2
84890,cg04225592,2
308572,cg16783300,2
59041,cg02903192,2
407056,cg23081193,2
475223,cg27243297,2
309194,cg16819848,2
410632,cg23290100,2
386220,cg21716266,2
166890,cg08631357,2
421696,cg23987381,2
119336,cg06060868,2
413994,cg23505243,2
54520,cg02675245,2
116024,cg05887366,2
206704,cg10931884,2
228844,cg12251573,2
138367,cg07082484,2
193353,cg10148968,2
304320,cg16554627,2
343241,cg18939077,2
102293,cg05138546,2
304801,cg16578802,2
85933,cg04276894,2
425046,cg24176760,2
359188,cg19935756,2
383611,cg21544644,2
186341,cg09752627,2
296238,cg16092346,2
228268,cg12214399,2
282873,cg15259449,2
180174,cg09390974,2
105827,cg05322332,2
176067,cg09157251,2
444071,cg25367352,2
227763,cg12182903,2
354188,cg19651128,2
338242,cg18627179,2
85938,cg04277055,2
114546,cg05804047,2
292273,cg15848031,2
287504,cg15568074,2
39499,cg01928231,2
221232,cg11808100,2
102306,cg05139028,2
175085,cg09102030,2
195539,cg10270211,2
199276,cg10493879,2
25221,cg01199931,2
13223,cg00621197,2
126835,cg06500161,2
267034,cg14368972,2
456967,cg26188124,2
65462,cg03225548,2
14655,cg00694040,2
90035,cg04492927,2
55583,cg02728223,2
464425,cg26618499,2
824,cg00033209,2
70677,cg03497872,2
89894,cg04485371,2
135561,cg06939759,2
225700,cg12066260,2
100357,cg05033939,2
285847,cg15460047,2
396981,cg22458926,2
85730,cg04267111,2
16863,cg00797779,2
14692,cg00695656,2
283599,cg15316789,2
108207,cg05449164,2
270759,cg14549906,2
173049,cg08976117,2
4256,cg00193200,2
66363,cg03275851,2
458678,cg26287521,2
304159,cg16546340,2
31214,cg01506522,2
267083,cg14372177,2
395675,cg22364384,2
226436,cg12104661,2
480373,cg27546834,2
21182,cg01006048,2
361489,cg20083900,2
384707,cg21608237,2
220351,cg11757961,2
266204,cg14323876,2
227705,cg12179554,2
424111,cg24126612,2
327953,cg18013730,2
431498,cg24592527,2
165423,cg08547427,2
408398,cg23168520,2
214570,cg11401394,2
72073,cg03563090,2
84038,cg04181831,2
64147,cg03157605,2
291972,cg15832847,2
140876,cg07202413,2
57003,cg02800733,2
87340,cg04348707,2
100388,cg05035406,2
308982,cg16805553,2
402508,cg22814564,2
345428,cg19089141,2
46955,cg02300711,2
357723,cg19853936,2
76859,cg03807873,2
112259,cg05672967,2
423704,cg24102570,2
42735,cg02081087,2
356075,cg19758385,2
228396,cg12221729,2
350709,cg19441779,2
238412,cg12865025,2
169502,cg08782356,2
174163,cg09044498,2
224508,cg11993350,2
12786,cg00598125,2
78717,cg03909844,2
440558,cg25137968,2
14859,cg00702561,2
139737,cg07148145,2
165822,cg08571639,2
219428,cg11706729,2
378095,cg21177183,2
165484,cg08550094,2
186393,cg09755872,2
432336,cg24643514,2
431896,cg24617352,2
261052,cg14078368,2
184997,cg09667067,2
278540,cg14993200,2
478059,cg27407546,2
427317,cg24337318,2
420879,cg23942604,2
342335,cg18877961,2
431257,cg24578857,2
62148,cg03051742,2
373987,cg20921096,2
302939,cg16478896,2
80430,cg03998866,2
25374,cg01206993,2
101415,cg05088515,2
402627,cg22821763,2
246479,cg13379731,2
352463,cg19548435,2
15807,cg00747650,2
472247,cg27062759,2
284157,cg15355227,2
418435,cg23785859,2
199364,cg10498585,2
277314,cg14918442,2
463539,cg26561810,2
465607,cg26682986,2
315252,cg17207064,2
112516,cg05688809,2
268964,cg14465583,2
117094,cg05940425,2
396372,cg22409727,2
448600,cg25652293,2
463095,cg26540054,2
77020,cg03818572,2
356382,cg19774553,2
95912,cg04806118,2
461583,cg26454299,2
248450,cg13471424,2
387990,cg21837189,2
393676,cg22222355,2
354611,cg19679920,2
471421,cg27016114,2
169914,cg08807341,2
22748,cg01078232,2
41598,cg02028297,2
195216,cg10249011,2
165621,cg08557180,2
11956,cg00562898,2
294736,cg16000393,2
354669,cg19683675,2
145864,cg07477922,2
85993,cg04280377,2
144729,cg07417348,2
289522,cg15684015,2
271554,cg14585288,2
480402,cg27548270,2
140881,cg07202581,2
149870,cg07694754,2
44647,cg02180907,2
240010,cg12970757,2
310769,cg16925999,2
215754,cg11478766,2
139179,cg07123811,2
59999,cg02947784,2
22606,cg01071802,2
419234,cg23841726,2
76702,cg03799790,2
419727,cg23877043,2
146917,cg07534263,2
48354,cg02366959,2
433833,cg24725360,2
105229,cg05291710,2
269035,cg14469191,2
246552,cg13383425,2
480738,cg27567076,2
129711,cg06649681,2
244166,cg13242077,2
456677,cg26170138,2
247155,cg13413488,2
299151,cg16266494,2
474599,cg27202779,2
276110,cg14845658,2
380739,cg21346031,2
174996,cg09095924,2
268953,cg14464852,2
331865,cg18234865,2
993,cg00040103,2
10373,cg00490203,2
435839,cg24849049,2
194762,cg10223155,2
152770,cg07851361,2
368737,cg20570464,2
434024,cg24736543,2
104058,cg05230551,2
469088,cg26882525,2
368220,cg20539283,2
156302,cg08051804,2
320941,cg17548900,2
435267,cg24813212,2
278279,cg14979076,2
111070,cg05609408,2
260134,cg14033253,2
48242,cg02361881,2
17357,cg00822321,2
282249,cg15218033,2
355710,cg19739098,2
203741,cg10754600,2
476180,cg27301256,2
16268,cg00770134,2
374839,cg20972466,2
165410,cg08546419,2
308320,cg16767307,2
337178,cg18558770,2
305965,cg16640691,2
229727,cg12309596,2
160982,cg08293392,2
165955,cg08577991,2
448956,cg25677688,2
